UUT_NAME,UUT_PART_NUMBER,UUT_SERIAL_NUMBER,STEP_NAME,PROP_TAG,PROP_VALUE,COMP_OPERATOR,STEP_STATUS,SW_VERSION,DATE_TIME,START_DATE_TIME,STATION_ID
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Track Motor Check",021323L,2.43187655,LT,Passed,3.1.0.192,"2020-08-11 09:17:50.708","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000M3B,"Track Motor Check",021053L,298.4496899379876,GELE,Passed,3.1.0.192,"2020-08-11 09:17:50.708","2020-08-11 09:16:54.049",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-12 03:47:24.712","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Lift Motor Check",021333L,2.830525592500001,LT,Passed,3.1.0.192,"2020-08-12 03:47:24.712","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Tilt Motor Check",020123L,135,GELE,Passed,3.1.0.192,"2020-08-12 03:47:24.720","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Tilt Motor Check",021343L,1.2432781925,LT,Passed,3.1.0.192,"2020-08-12 03:47:24.720","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Recline Motor Check",020033L,714,GELE,Passed,3.1.0.192,"2020-08-12 03:47:24.725","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Recline Motor Check",021313L,2.0572364675,LT,Passed,3.1.0.192,"2020-08-12 03:47:24.725","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Track Motor Check",020053L,1242,GELE,Passed,3.1.0.192,"2020-08-12 03:47:24.729","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-12 03:47:24.729","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Track Motor Check",021323L,2.4964495474999997,LT,Passed,3.1.0.192,"2020-08-12 03:47:24.729","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20225000D1H,"Track Motor Check",021053L,299.0998199639928,GELE,Passed,3.1.0.192,"2020-08-12 03:47:24.729","2020-08-12 03:46:26.286",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-11 18:50:33.931","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Lift Motor Check",021333R,2.3432795525,LT,Passed,3.1.0.192,"2020-08-11 18:50:33.931","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-11 18:50:33.941","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Tilt Motor Check",021343R,1.4839340375,LT,Passed,3.1.0.192,"2020-08-11 18:50:33.941","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-11 18:50:33.947","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Recline Motor Check",021313R,2.1067766875,LT,Passed,3.1.0.192,"2020-08-11 18:50:33.947","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Track Motor Check",020053R,1236,GELE,Passed,3.1.0.192,"2020-08-11 18:50:33.952","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-11 18:50:33.952","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Track Motor Check",021323R,2.4408143475000004,LT,Passed,3.1.0.192,"2020-08-11 18:50:33.952","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR2022500011W,"Track Motor Check",021053R,298.9497899579916,GELE,Passed,3.1.0.192,"2020-08-11 18:50:33.952","2020-08-11 18:49:34.045",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-10 12:53:49.566","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Lift Motor Check",021333R,2.3414947925000003,LT,Passed,3.1.0.192,"2020-08-10 12:53:49.566","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Tilt Motor Check",020123R,137,GELE,Passed,3.1.0.192,"2020-08-10 12:53:49.576","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Tilt Motor Check",021343R,1.3194638425000003,LT,Passed,3.1.0.192,"2020-08-10 12:53:49.576","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-10 12:53:49.581","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Recline Motor Check",021313R,2.2991626000000003,LT,Passed,3.1.0.192,"2020-08-10 12:53:49.581","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-10 12:53:49.586","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Track Motor Check",020063R,70,GELE,Passed,3.1.0.192,"2020-08-10 12:53:49.586","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Track Motor Check",021323R,2.7342303300000004,LT,Passed,3.1.0.192,"2020-08-10 12:53:49.586","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456943-00-C,TFR20223000R84,"Track Motor Check",021053R,300.4400880176035,GELE,Passed,3.1.0.192,"2020-08-10 12:53:49.586","2020-08-10 12:52:50.361",HDW-MFG-1RS-06
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Lift Motor Check",020093L,775,GELE,Passed,3.1.0.192,"2020-08-11 14:32:51.391","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Lift Motor Check",021333L,2.2643438650000003,LT,Passed,3.1.0.192,"2020-08-11 14:32:51.391","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Tilt Motor Check",020123L,135,GELE,Passed,3.1.0.192,"2020-08-11 14:32:51.401","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Tilt Motor Check",021343L,1.1687320775,LT,Passed,3.1.0.192,"2020-08-11 14:32:51.401","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Recline Motor Check",020033L,717,GELE,Passed,3.1.0.192,"2020-08-11 14:32:51.405","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Recline Motor Check",021313L,2.169677905,LT,Passed,3.1.0.192,"2020-08-11 14:32:51.405","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-11 14:32:51.410","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-11 14:32:51.410","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Track Motor Check",021323L,2.5887999725,LT,Passed,3.1.0.192,"2020-08-11 14:32:51.410","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456942-00-C,TFR20224000VC9,"Track Motor Check",021053L,300.9001800360072,GELE,Passed,3.1.0.192,"2020-08-11 14:32:51.410","2020-08-11 14:31:52.202",HDW-MFG-1RS-05
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Lift Motor Check",020093R,774,GELE,Passed,3.1.0.192,"2020-08-10 19:13:15.427","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Lift Motor Check",021333R,2.2333339175,LT,Passed,3.1.0.192,"2020-08-10 19:13:15.427","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-10 19:13:15.435","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Tilt Motor Check",021343R,1.33149926,LT,Passed,3.1.0.192,"2020-08-10 19:13:15.435","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-10 19:13:15.440","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Recline Motor Check",021313R,2.1667570275,LT,Passed,3.1.0.192,"2020-08-10 19:13:15.440","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-10 19:13:15.445","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-10 19:13:15.445","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Track Motor Check",021323R,2.3587403425000004,LT,Passed,3.1.0.192,"2020-08-10 19:13:15.445","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202240002CC,"Track Motor Check",021053R,299.75995199039806,GELE,Passed,3.1.0.192,"2020-08-10 19:13:15.445","2020-08-10 19:12:13.792",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-14 00:17:27.732","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Lift Motor Check",021333R,2.3560268725,LT,Passed,3.1.0.192,"2020-08-14 00:17:27.732","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-14 00:17:27.741","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Tilt Motor Check",021343R,1.459449695,LT,Passed,3.1.0.192,"2020-08-14 00:17:27.741","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Recline Motor Check",020033R,717,GELE,Passed,3.1.0.192,"2020-08-14 00:17:27.746","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Recline Motor Check",021313R,2.0357473375,LT,Passed,3.1.0.192,"2020-08-14 00:17:27.746","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Track Motor Check",020053R,1238,GELE,Passed,3.1.0.192,"2020-08-14 00:17:27.750","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-14 00:17:27.750","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Track Motor Check",021323R,2.3595371775000005,LT,Passed,3.1.0.192,"2020-08-14 00:17:27.750","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR202270008RF,"Track Motor Check",021053R,297.8395679135827,GELE,Passed,3.1.0.192,"2020-08-14 00:17:27.750","2020-08-14 00:16:28.685",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Lift Motor Check",020093L,774,GELE,Passed,3.1.0.192,"2020-08-13 03:17:34.646","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Lift Motor Check",021333L,2.9269910275000006,LT,Passed,3.1.0.192,"2020-08-13 03:17:34.646","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-13 03:17:34.656","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Tilt Motor Check",021343L,1.2298490425,LT,Passed,3.1.0.192,"2020-08-13 03:17:34.656","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-13 03:17:34.660","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Recline Motor Check",021313L,2.0177130925,LT,Passed,3.1.0.192,"2020-08-13 03:17:34.660","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Track Motor Check",020053L,1242,GELE,Passed,3.1.0.192,"2020-08-13 03:17:34.665","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-13 03:17:34.665","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Track Motor Check",021323L,2.26287068,LT,Passed,3.1.0.192,"2020-08-13 03:17:34.665","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000CR7,"Track Motor Check",021053L,298.9297859571914,GELE,Passed,3.1.0.192,"2020-08-13 03:17:34.665","2020-08-13 03:16:37.278",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Lift Motor Check",020093L,773,GELE,Passed,3.1.0.192,"2020-08-10 11:28:01.214","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Lift Motor Check",021333L,2.4986324225,LT,Passed,3.1.0.192,"2020-08-10 11:28:01.214","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-10 11:28:01.223","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Tilt Motor Check",021343L,1.4131677950000001,LT,Passed,3.1.0.192,"2020-08-10 11:28:01.223","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Recline Motor Check",020033L,716,GELE,Passed,3.1.0.192,"2020-08-10 11:28:01.229","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Recline Motor Check",021313L,2.0152394300000003,LT,Passed,3.1.0.192,"2020-08-10 11:28:01.229","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Track Motor Check",020053L,1238,GELE,Passed,3.1.0.192,"2020-08-10 11:28:01.234","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Track Motor Check",020063L,71,GELE,Passed,3.1.0.192,"2020-08-10 11:28:01.234","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Track Motor Check",021323L,2.4289239250000003,LT,Passed,3.1.0.192,"2020-08-10 11:28:01.234","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456942-00-C,TFR20223000K5E,"Track Motor Check",021053L,300.2100420084017,GELE,Passed,3.1.0.192,"2020-08-10 11:28:01.234","2020-08-10 11:26:56.541",HDW-MFG-1RS-03
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-14 00:31:43.155","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Lift Motor Check",021333R,2.4344488674999996,LT,Passed,3.1.0.192,"2020-08-14 00:31:43.155","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Tilt Motor Check",020123R,135,GELE,Passed,3.1.0.192,"2020-08-14 00:31:43.161","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Tilt Motor Check",021343R,1.2669237200000003,LT,Passed,3.1.0.192,"2020-08-14 00:31:43.161","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Recline Motor Check",020033R,714,GELE,Passed,3.1.0.192,"2020-08-14 00:31:43.655","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Recline Motor Check",021313R,1.85900431,LT,Passed,3.1.0.192,"2020-08-14 00:31:43.655","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-14 00:31:43.665","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-14 00:31:43.665","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Track Motor Check",021323R,2.5859200500000004,LT,Passed,3.1.0.192,"2020-08-14 00:31:43.665","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000969,"Track Motor Check",021053R,298.619723944789,GELE,Passed,3.1.0.192,"2020-08-14 00:31:43.665","2020-08-14 00:30:47.894",HDW-MFG-1RS-01
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Lift Motor Check",020093R,776,GELE,Passed,3.1.0.192,"2020-08-11 07:23:20.841","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Lift Motor Check",021333R,2.1058607174999997,LT,Passed,3.1.0.192,"2020-08-11 07:23:20.841","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-11 07:23:20.850","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Tilt Motor Check",021343R,1.1956506500000001,LT,Passed,3.1.0.192,"2020-08-11 07:23:20.850","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Recline Motor Check",020033R,716,GELE,Passed,3.1.0.192,"2020-08-11 07:23:20.855","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Recline Motor Check",021313R,1.7824093225000002,LT,Passed,3.1.0.192,"2020-08-11 07:23:20.855","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-11 07:23:20.859","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-11 07:23:20.859","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Track Motor Check",021323R,2.1061436475,LT,Passed,3.1.0.192,"2020-08-11 07:23:20.859","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20224000J1Y,"Track Motor Check",021053R,297.00940188037606,GELE,Passed,3.1.0.192,"2020-08-11 07:23:20.859","2020-08-11 07:22:22.732",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-13 06:38:00.373","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Lift Motor Check",021333L,2.6774564725000003,LT,Passed,3.1.0.192,"2020-08-13 06:38:00.373","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Tilt Motor Check",020123L,137,GELE,Passed,3.1.0.192,"2020-08-13 06:38:00.390","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Tilt Motor Check",021343L,1.3278028425,LT,Passed,3.1.0.192,"2020-08-13 06:38:00.390","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Recline Motor Check",020033L,715,GELE,Passed,3.1.0.192,"2020-08-13 06:38:00.394","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Recline Motor Check",021313L,2.0461699225000003,LT,Passed,3.1.0.192,"2020-08-13 06:38:00.394","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Track Motor Check",020053L,1240,GELE,Passed,3.1.0.192,"2020-08-13 06:38:00.399","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Track Motor Check",020063L,70,GELE,Passed,3.1.0.192,"2020-08-13 06:38:00.399","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Track Motor Check",021323L,3.5734633700000002,LT,Passed,3.1.0.192,"2020-08-13 06:38:00.399","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR20226000H03,"Track Motor Check",021053L,297.7595519103821,GELE,Passed,3.1.0.192,"2020-08-13 06:38:00.399","2020-08-13 06:37:03.447",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Lift Motor Check",020093R,775,GELE,Passed,3.1.0.192,"2020-08-13 19:24:04.866","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Lift Motor Check",021333R,2.7942159975000003,LT,Passed,3.1.0.192,"2020-08-13 19:24:04.866","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Tilt Motor Check",020123R,136,GELE,Passed,3.1.0.192,"2020-08-13 19:24:04.876","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Tilt Motor Check",021343R,1.2067080950000002,LT,Passed,3.1.0.192,"2020-08-13 19:24:04.876","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Recline Motor Check",020033R,715,GELE,Passed,3.1.0.192,"2020-08-13 19:24:04.880","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Recline Motor Check",021313R,1.7808308925000003,LT,Passed,3.1.0.192,"2020-08-13 19:24:04.880","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Track Motor Check",020053R,1240,GELE,Passed,3.1.0.192,"2020-08-13 19:24:04.885","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Track Motor Check",020063R,71,GELE,Passed,3.1.0.192,"2020-08-13 19:24:04.885","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Track Motor Check",021323R,2.3364289625000003,LT,Passed,3.1.0.192,"2020-08-13 19:24:04.885","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456943-00-C,TFR20227000334,"Track Motor Check",021053R,297.9195839167833,GELE,Passed,3.1.0.192,"2020-08-13 19:24:04.885","2020-08-13 19:22:59.610",HDW-MFG-1RS-04
"Model3 Seat EOL.seq",1456942-00-C,TFR202250005MY,"Lift Motor Check",020093L,776,GELE,Passed,3.1.0.192,"2020-08-11 21:49:30.788","2020-08-11 21:48:31.859",HDW-MFG-1RS-02
"Model3 Seat EOL.seq",1456942-00-C,TFR202250005MY,"Lift Motor Check",021333L,3.1900785775,LT,Passed,3.1.0.192,"2020-08-11 21:49:30.788","2020-08-11 21:48:31.859",HDW-MFG-1RS-02
